0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0
49,0,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0,0
51,4.62,12.52,2.18,1.16,1.02,2.76,2.02,1.68
52,4.7924,13.1504,2.2836,1.2232,1.0604,2.8352,2.0804,1.7536
53,4.85585,12.823,2.16567,1.20446,1.08121,2.7967,2.16161,1.73507
54,4.95712,12.6765,2.14331,1.24409,1.10162,2.89593,2.30323,1.8147
55,5.07914,12.6535,2.14287,1.22488,1.12203,2.89792,2.28606,1.79629
56,5.06158,13.0331,2.22286,1.2445,1.12244,2.91796,2.38572,1.91593
57,4.90123,12.9807,2.32446,1.22489,1.14245,2.93836,2.44771,1.91832
58,4.91802,12.7796,2.28649,1.2445,1.16285,2.85877,2.36895,1.91837
59,4.87836,12.8156,2.30573,1.22489,1.12326,2.73718,2.36738,1.89837
60,4.99757,12.9363,2.28611,1.2245,1.14247,2.63474,2.40735,1.85797
61,5.17995,13.0587,2.24572,1.22449,1.16285,2.63269,2.40815,1.91716
62,5.1836,13.2212,2.26491,1.24449,1.16326,2.43265,2.32816,1.99834
