285,0.108007
286,0.104827
287,0.107763
288,0.106822
289,0.10447
290,0.107089
291,0.105975
292,0.104453
293,0.102256
294,0.106378
295,0.104128
296,0.107249
297,0.105478
298,0.105943
299,0.109119
300,0.109349
301,0.10502
302,0.102267
303,0.0998787
304,0.0986642
305,0.0994733
306,0.105823
307,0.102616
308,0.106552
309,0.110464
310,0.111709
311,0.113568
312,0.119938
313,0.121899
314,0.134605
315,0.130692
316,0.126447
317,0.134362
318,0.135354
319,0.137374
320,0.137414
321,0.131248
322,0.126792
323,0.126869
324,0.127704
325,0.129721
326,0.131594
327,0.131299
328,0.126959
329,0.127706
330,0.138887
331,0.145778
332,0.145582
333,0.144912
334,0.148398
335,0.159468
336,0.172856
337,0.16679
338,0.165336
339,0.17014
340,0.167569
341,0.168851
342,0.176377
343,0.179694
344,0.182094
345,0.184475
346,0.179356
347,0.182087
348,0.183142
349,0.184663
350,0.18586
351,0.195051
352,0.200234
353,0.206671
354,0.206467
355,0.199796
356,0.194163
357,0.19405
358,0.190714
359,0.184981
360,0.1837
361,0.184674
362,0.186527
363,0.177231
364,0.170711
365,0.172248
366,0.171778
367,0.162436
368,0.167915
369,0.172692
370,0.193454
371,0.194036
372,0.203714
373,0.209574
374,0.210858
375,0.20855
376,0.205171
377,0.202603
378,0.203552
379,0.203571
380,0.199571
381,0.192825
382,0.19869
383,0.207474
384,0.204316
385,0.195586
386,0.186412
387,0.189895
388,0.195465
389,0.201909
390,0.222372
391,0.226114
392,0.225022
393,0.219167
394,0.21855
395,0.216538
396,0.225664
397,0.22568
398,0.22818
399,0.223897
400,0.227811
401,0.227223
402,0.227044
403,0.220541
404,0.225911
405,0.234185
406,0.236517
407,0.246397
408,0.247595
409,0.251619
410,0.253366
411,0.253734
412,0.244408
413,0.249888
414,0.250331
415,0.257007
416,0.259973
417,0.265533
418,0.259977
419,0.256866
420,0.238471
421,0.242436
422,0.238515
423,0.231104
424,0.236789
425,0.241569
426,0.252665
427,0.25572
428,0.261114
429,0.260389
430,0.258208
431,0.266998
432,0.262507
433,0.265917
434,0.268818
435,0.27071
436,0.269581
437,0.268058
438,0.278861
439,0.274411
440,0.258488
441,0.263003
442,0.263593
443,0.272605
444,0.266619
445,0.270999
446,0.26692
447,0.276172
448,0.27769
449,0.279887
450,0.282764
451,0.284155
452,0.301683
453,0.313867
454,0.311111
455,0.310889
456,0.313551
457,0.313938
458,0.317612
459,0.317019
460,0.325674
461,0.336013
462,0.34672
463,0.348934
464,0.359312
465,0.37602
466,0.379687
467,0.38976
468,0.394962
469,0.390233
470,0.391971
471,0.393506
472,0.41087
473,0.415384
474,0.415141
475,0.418803
476,0.413209
477,0.410931
478,0.412719
479,0.420088
480,0.423568
481,0.428138
482,0.433896
483,0.430011
484,0.426267
485,0.435192
486,0.437037
487,0.433074
488,0.430161
489,0.436937
490,0.437739
491,0.430421
492,0.424108
493,0.424149
494,0.43915
495,0.444616
496,0.449559
497,0.446991
498,0.44694
499,0.466939
500,0.473839
501,0.471477
502,0.451763
503,0.440869
504,0.439151
505,0.44245
506,0.450182
507,0.454504
508,0.448923
509,0.449812
510,0.456663
511,0.4458
512,0.435249
513,0.430205
514,0.413771
515,0.399109
516,0.398482
517,0.394303
518,0.407386
519,0.412481
520,0.43075
521,0.428115
522,0.408229
523,0.409998
524,0.4047
525,0.405927
526,0.415452
527,0.421642
528,0.434433
529,0.432855
530,0.434324
531,0.42452
532,0.42599
533,0.420353
534,0.427907
535,0.423225
536,0.419464
537,0.431223
538,0.425958
539,0.416853
540,0.416504
541,0.42433
542,0.426653
543,0.4237
544,0.411807
545,0.407236
546,0.403478
547,0.39857
548,0.409305
549,0.393019
550,0.386194
551,0.380891
552,0.385284
553,0.385706
554,0.386881
555,0.382071
556,0.377808
557,0.368889
558,0.372878
559,0.373791
560,0.368309
561,0.376533
562,0.378864
563,0.378077
564,0.374228
565,0.371985
566,0.37894
567,0.364912
568,0.356132
569,0.370456
570,0.377576
571,0.373718
572,0.369974
573,0.371233
574,0.372258
575,0.364445
576,0.356622
577,0.352466
578,0.340049
579,0.339968
580,0.344966
581,0.352899
582,0.348391
583,0.352968
584,0.344726
585,0.335061
586,0.341701
587,0.339667
588,0.336127
589,0.332389
590,0.329814
591,0.322763
592,0.336789
593,0.342402
594,0.358181
595,0.359997
596,0.361533
597,0.355731
598,0.341781
599,0.336669
600,0.3299
601,0.336098
602,0.337722
603,0.339588
604,0.348792
605,0.365976
606,0.363486
607,0.374936
608,0.371665
609,0.371767
610,0.372935
611,0.370792
612,0.371249
613,0.375925
614,0.394352
615,0.388054
616,0.384428
617,0.389355
618,0.382787
619,0.374156
620,0.355316
621,0.357106
622,0.364309
623,0.356953
624,0.353472
625,0.364569
626,0.364291
627,0.374453
628,0.377989
629,0.378726
630,0.368408
631,0.368201
632,0.381031
633,0.394787
634,0.400562
635,0.410511
636,0.411377
637,0.406727
638,0.404968
639,0.406599
640,0.411799
641,0.413069
642,0.398261
643,0.386632
644,0.371899
645,0.372771
646,0.376622
647,0.385699
648,0.385214
649,0.390204
650,0.396804
651,0.394436
652,0.392389
653,0.405014
654,0.398767
655,0.386642
656,0.388066
657,0.373428
658,0.379302
659,0.380086
660,0.373435
661,0.368135
662,0.372863
663,0.368957
664,0.356046
665,0.359121
666,0.353849
667,0.35641
668,0.352628
669,0.349719
670,0.342494
671,0.34235
672,0.347014
673,0.35694
674,0.359139
675,0.348349
676,0.345467
677,0.333409
678,0.328668
679,0.32524
680,0.327338
681,0.32588
682,0.313184
683,0.29343
684,0.288702
685,0.279774
686,0.274929
687,0.275165
688,0.274503
689,0.27649
690,0.27303
691,0.270961
692,0.284253
693,0.287352
694,0.288914
695,0.287612
696,0.284086
697,0.281515
698,0.28263
699,0.278653
700,0.271906
701,0.271438
702,0.269429
703,0.254055
704,0.252248
705,0.243045
706,0.238194
707,0.240431
708,0.236642
709,0.2339
710,0.227178
711,0.226044
712,0.222521
713,0.221784
714,0.218102
715,0.216029
716,0.213987
717,0.21678
718,0.222502
719,0.217783
720,0.219189
721,0.220217
722,0.212238
723,0.210078
724,0.210702
725,0.213881
726,0.210611
727,0.216712
728,0.211668
729,0.209733
730,0.202028
731,0.194041
732,0.189881
733,0.189798
734,0.191463
735,0.200996
736,0.202187
737,0.19821
738,0.194131
739,0.195049
740,0.188068
741,0.184928
742,0.171532
743,0.166264
744,0.160992
745,0.150887
746,0.141518
747,0.138497
748,0.13827
749,0.139432
750,0.143289
751,0.146032
752,0.145254
753,0.143738
754,0.140875
755,0.139651
756,0.135793
757,0.133383
758,0.130668
759,0.129113
760,0.127749
761,0.126555
762,0.127531
763,0.126551
764,0.123698
765,0.125641
766,0.125179
767,0.117004
768,0.10684
769,0.102137
770,0.0975427
771,0.0884508
772,0.083769
773,0.0750087
774,0.0726669
775,0.0694533
776,0.0692224
777,0.0645511
778,0.0674577
779,0.0675158
780,0.068017
781,0.0626937
782,0.0657539
783,0.0669817
784,0.0623396
785,0.0532468
786,0.0485649
787,0.0473046
788,0.0471128
789,0.0437756
790,0.0462088
791,0.0457575
792,0.0465818
793,0.053765
794,0.0559086
795,0.0577848
796,0.0648224
797,0.0654631
798,0.0626426
799,0.0675862
800,0.0605184
801,0.0552104
802,0.0581042
803,0.0594954
804,0.0596899
805,0.0628605
806,0.0635905
807,0.0634385
808,0.0626021
809,0.062752
810,0.0609217
811,0.0568851
812,0.048971
813,0.0483127
814,0.0476329
815,0.0459527
816,0.0434191
817,0.0463684
818,0.0537607
819,0.0547419
820,0.0547615
821,0.0612619
822,0.0643919
823,0.0649545
824,0.0624658
825,0.0597493
826,0.0590283
827,0.0543472
828,0.047087
829,0.0447751
830,0.0415622
831,0.0471646
832,0.05411
833,0.0540822
834,0.0547483
835,0.0537616
836,0.0579086
837,0.0599915
838,0.0613665
839,0.0602273
840,0.0568712
841,0.0569708
842,0.0549728
843,0.0497661
844,0.0473287
845,0.0456132
846,0.0369123
847,0.0345716
848,0.0353581
849,0.0285405
850,0.0349042
851,0.0358647
852,0.0280506
853,0.028061
854,0.0282279
855,0.0273979
856,0.0273813
857,0.0257143
858,0.0288476
859,0.0259103
860,0.0283515
861,0.0309004
862,0.034618
863,0.0340257
864,0.0325139
865,0.0323169
866,0.0319797
867,0.0283063
868,0.0228995
869,0.0212913
870,0.0234258
871,0.0229685
872,0.020126
873,0.0192358
874,0.020718
875,0.022581
876,0.0222849
877,0.0216124
878,0.0232656
879,0.0229653
880,0.0239593
881,0.0208125
882,0.00874958
883,0.00684166
884,0.0088035
885,0.00984274
886,0.00719686
887,0.00531061
888,0.00543954
889,0.00544212
890,0.00710883
891,0.00564218
892,0.00227951
893,0.00104558
894,-0.0003124
895,-6.24657e-06
896,0.0043332
897,0.00241999
898,-0.000451589
899,-0.00417571
900,-0.0119169
901,-0.0130717
902,-0.0120948
903,-0.0134086
904,-0.0186015
905,-0.0237054
906,-0.0259741
907,-0.0306861
908,-0.0336137
909,-0.0340056
910,-0.0363468
911,-0.0395603
912,-0.0404579
913,-0.0418092
914,-0.0400029
915,-0.0428001
916,-0.0416893
917,-0.0431671
918,-0.0428633
919,-0.0450239
920,-0.0475671
921,-0.0494513
922,-0.0511557
923,-0.0516898
924,-0.0530338
925,-0.0562273
926,-0.0566246
927,-0.0621325
928,-0.0654093
929,-0.0663082
930,-0.0674928
931,-0.0710165
932,-0.0722537
933,-0.0767784
934,-0.0782022
935,-0.0833974
936,-0.0885013
937,-0.09027
938,-0.0924721
939,-0.0945161
940,-0.0983903
941,-0.0996345
942,-0.103326
943,-0.1044
944,-0.107088
945,-0.108975
946,-0.10918
947,-0.108017
948,-0.111827
949,-0.11307
950,-0.115428
951,-0.117309
952,-0.123513
953,-0.127637
954,-0.128219
955,-0.127064
956,-0.128208
957,-0.126731
958,-0.128035
959,-0.127727
960,-0.131721
961,-0.133468
962,-0.138003
963,-0.140927
964,-0.143819
965,-0.14521
966,-0.151071
967,-0.158855
968,-0.16001
969,-0.160867
970,-0.160884
971,-0.162551
972,-0.173084
973,-0.180795
974,-0.187283
975,-0.187912
976,-0.189258
977,-0.184785
978,-0.190696
979,-0.190981
980,-0.19232
981,-0.193513
982,-0.197537
983,-0.195617
984,-0.196246
985,-0.193758
986,-0.196708
987,-0.194101
988,-0.198215
989,-0.200464
990,-0.207843
991,-0.212657
992,-0.219253
993,-0.219218
994,-0.217551
995,-0.226518
996,-0.228197
997,-0.228731
998,-0.227408
999,-0.232548
1000,-0.237318
1001,-0.237913
1002,-0.240592
1003,-0.240812
1004,-0.251483
1005,-0.25853
1006,-0.262171
1007,-0.267577
1008,-0.269352
1009,-0.27122
1010,-0.273591
1011,-0.275472
1012,-0.275343
1013,-0.27734
1014,-0.289547
1015,-0.301291
1016,-0.300859
1017,-0.298351
1018,-0.322634
1019,-0.329953
1020,-0.339266
1021,-0.341619
1022,-0.332999
1023,-0.32816
1024,-0.318563
1025,-0.327705
1026,-0.345721
1027,-0.358581
1028,-0.359838
1029,-0.372363
1030,-0.381447
1031,-0.380296
1032,-0.387939
1033,-0.402925
1034,-0.416559
1035,-0.416498
1036,-0.418497
1037,-0.426537
1038,-0.439531
1039,-0.447291
1040,-0.438613
1041,-0.450939
1042,-0.449685
1043,-0.460827
1044,-0.488383
1045,-0.489101
1046,-0.490115
1047,-0.506302
1048,-0.513293
1049,-0.518766
1050,-0.527709
1051,-0.532221
1052,-0.530144
1053,-0.543103
1054,-0.540195
1055,-0.534971
1056,-0.539033
1057,-0.545281
1058,-0.557239
1059,-0.566145
1060,-0.578323
1061,-0.584067
1062,-0.585848
1063,-0.589717
1064,-0.579794
1065,-0.577929
1066,-0.594892
1067,-0.606564
1068,-0.597965
1069,-0.597959
1070,-0.599959
1071,-0.608833
1072,-0.609843
1073,-0.614697
1074,-0.630461
1075,-0.631943
1076,-0.618639
1077,-0.615873
1078,-0.623651
1079,-0.621806
1080,-0.612769
1081,-0.620089
1082,-0.615235
1083,-0.611138
1084,-0.610723
1085,-0.617548
1086,-0.615518
1087,-0.62181
1088,-0.614103
1089,-0.615115
1090,-0.633802
1091,-0.617843
1092,-0.61769
1093,-0.607687
1094,-0.589154
1095,-0.590616
1096,-0.599479
1097,-0.58199
1098,-0.593306
1099,-0.595199
1100,-0.587071
1101,-0.589241
1102,-0.595285
1103,-0.593906
1104,-0.606045
1105,-0.610788
1106,-0.614382
1107,-0.606788
1108,-0.595302
1109,-0.596739
1110,-0.585935
1111,-0.580219
1112,-0.575271
1113,-0.577005
1114,-0.584707
1115,-0.581027
1116,-0.569454
1117,-0.571889
1118,-0.560938
1119,-0.556885
1120,-0.549304
1121,-0.546653
1122,-0.5496
1123,-0.556492
1124,-0.54913
1125,-0.543316
1126,-0.550533
1127,-0.557511
1128,-0.55365
1129,-0.542573
1130,-0.549018
1131,-0.546647
1132,-0.5441
1133,-0.547049
1134,-0.540274
1135,-0.540639
1136,-0.54348
1137,-0.542203
1138,-0.537677
1139,-0.538254
1140,-0.529765
1141,-0.531429
1142,-0.529129
1143,-0.532916
1144,-0.523825
1145,-0.52831
1146,-0.523399
1147,-0.532135
1148,-0.519976
1149,-0.526066
1150,-0.520355
1151,-0.513907
1152,-0.511778
1153,-0.507569
1154,-0.494651
1155,-0.49156
1156,-0.484165
1157,-0.483183
1158,-0.486164
1159,-0.487723
1160,-0.487088
1161,-0.486908
1162,-0.492405
1163,-0.488848
1164,-0.48011
1165,-0.475769
1166,-0.475515
1167,-0.458177
1168,-0.46033
1169,-0.460207
1170,-0.463871
1171,-0.458777
1172,-0.457676
1173,-0.446154
1174,-0.44159
1175,-0.437165
1176,-0.42791
1177,-0.419725
1178,-0.412394
1179,-0.415081
1180,-0.410468
1181,-0.411876
1182,-0.408738
1183,-0.396175
1184,-0.39559
1185,-0.392245
1186,-0.387345
1187,-0.376414
1188,-0.373028
1189,-0.363127
1190,-0.353763
1191,-0.351909
1192,-0.345872
1193,-0.350417
1194,-0.353842
1195,-0.337243
1196,-0.341745
1197,-0.333502
1198,-0.329337
1199,-0.30942
1200,-0.309188
1201,-0.31635
1202,-0.311327
1203,-0.30556
1204,-0.297445
1205,-0.296782
1206,-0.291936
1207,-0.291505
1208,-0.288163
1209,-0.276763
1210,-0.274035
1211,-0.275647
1212,-0.273846
1213,-0.275144
1214,-0.276836
1215,-0.27337
1216,-0.261967
1217,-0.259573
1218,-0.255858
1219,-0.253784
1220,-0.250076
1221,-0.245668
1222,-0.242747
1223,-0.242188
1224,-0.24401
1225,-0.244214
1226,-0.242218
1227,-0.232844
1228,-0.23099
1229,-0.228286
1230,-0.225066
1231,-0.223001
1232,-0.22396
1233,-0.224979
1234,-0.224666
1235,-0.218993
1236,-0.21638
1237,-0.217161
1238,-0.21851
1239,-0.216704
1240,-0.217501
1241,-0.21435
1242,-0.213454
1243,-0.204102
1244,-0.201582
1245,-0.201365
1246,-0.194694
1247,-0.193727
1248,-0.187541
1249,-0.190417
1250,-0.190475
1251,-0.186643
1252,-0.1814
1253,-0.174961
1254,-0.173166
1255,-0.169463
1256,-0.168889
1257,-0.166378
1258,-0.164661
1259,-0.160627
1260,-0.158379
1261,-0.159168
1262,-0.159183
1263,-0.150184
1264,-0.146004
1265,-0.149753
1266,-0.155495
1267,-0.15761
1268,-0.159319
1269,-0.15802
1270,-0.156494
1271,-0.156463
1272,-0.153296
1273,-0.150899
1274,-0.147851
1275,-0.146457
1276,-0.145596
1277,-0.145579
1278,-0.142412
1279,-0.140682
1280,-0.137647
1281,-0.132086
1282,-0.128475
1283,-0.124236
1284,-0.119318
1285,-0.119886
1286,-0.118064
1287,-0.115528
1288,-0.112311
1289,-0.11208
1290,-0.107908
1291,-0.108991
1292,-0.109346
1293,-0.113854
1294,-0.11061
1295,-0.108212
1296,-0.102998
1297,-0.103393
1298,-0.101068
1299,-0.0953547
1300,-0.0897404
1301,-0.0837948
1302,-0.0806759
1303,-0.0774468
1304,-0.0765489
1305,-0.074531
1306,-0.073824
1307,-0.0681431
1308,-0.0661962
1309,-0.0666573
1310,-0.0641665
1311,-0.05695
1312,-0.051639
1313,-0.0523661
1314,-0.052714
1315,-0.0465543
1316,-0.0399311
1317,-0.0349653
1318,-0.0265326
1319,-0.0240307
1320,-0.0201473
1321,-0.0174029
1322,-0.0165147
1323,-0.0173303
1324,-0.0160133
1325,-0.0124869
1326,-0.0109164
1327,-0.00605166
1328,-0.00395436
1329,-0.00324575
1330,-0.00189825
1331,-0.00120463
1332,-0.00102409
1333,-0.00118716
1334,0.00264292
1335,0.0038862
1336,0.00591106
1337,0.00611821
1338,0.00712236
1339,0.00864245
1340,0.00883952
1341,0.0116768
1342,0.0159002
1343,0.0221513
1344,0.021443
1345,0.0207622
1346,0.0220819
1347,0.023275
1348,0.0221322
1349,0.0211093
1350,0.0189222
1351,0.0225451
1352,0.0207842
1353,0.017249
1354,0.018345
1355,0.0213669
1356,0.020594
1357,0.0170785
1358,0.0160082
1359,0.0203202
1360,0.0227397
1361,0.0231215
1362,0.0221291
1363,0.0229426
1364,0.0242922
1365,0.0233192
1366,0.0212997
1367,0.0195927
1368,0.0212252
1369,0.0217578
1370,0.0196018
1371,0.0207254
1372,0.0210812
1373,0.026255
1374,0.0245251
1375,0.0219905
1376,0.0206065
1377,0.0174121
1378,0.0175149
1379,0.0176836
1380,0.016187
1381,0.0164904
1382,0.0184965
1383,0.0183699
1384,0.0192007
1385,0.019384
1386,0.0185543
1387,0.0168711
1388,0.0166708
1389,0.0171667
1390,0.0168433
1391,0.0175035
1392,0.0168501
1393,0.0175037
1394,0.0181834
1395,0.019197
1396,0.0200506
1397,0.0215677
1398,0.0209314
1399,0.0209186
1400,0.0204184
1401,0.0164084
1402,0.0178282
1403,0.0185232
1404,0.0163705
1405,0.0151607
1406,0.0168032
1407,0.0178361
1408,0.0175234
1409,0.0135171
1410,0.0117703
1411,0.0122354
1412,0.011578
1413,0.0125649
1414,0.016918
1415,0.0211717
1416,0.0217568
1417,0.0207685
1418,0.0189154
1419,0.0187116
1420,0.0192076
1421,0.0180508
1422,0.017361
1423,0.0123472
1424,0.00791361
1425,0.00882494
1426,0.00984317
1427,0.00936353
1428,0.00735394
1429,0.00831375
1430,0.00966628
1431,0.0126933
1432,0.00992054
1433,0.0101984
1434,0.00737063
1435,0.00981408
1436,0.0106963
1437,0.0133806
